"country","year","corruption_index","homicide_rate","GDP","total_fisheries_per_ton","total_military","population","unemployment_rate","totalgr","industryofgdp"
"AUS",1996,8.6,1.946201921,21861.32550987,245323,58800,18311000,8.50599956512451,0.359448542986759,0.260544466536138
"AUS",1997,8.86,1.9796374707,23468.5968306374,247004,58400,18517000,8.36200046539307,0.358811549041742,0.252925042905432
"AUS",1998,8.7,1.7969522506,21318.9641694318,252579.4,58400,18711000,7.67600011825562,0.367511861084275,0.254361100294679
"AUS",1999,NA,2.0491599322,20533.035061907,268522,56200,18926000,6.87200021743774,0.380533039790104,0.246972865848251
"AUS",2000,8.3,1.9061225182,21679.2478424147,238126,51600,19153000,6.28299999237061,0.355583868546122,0.246384001427796
"AUS",2001,8.5,1.8077929526,19490.8611097303,240630,51700,19413000,6.74200010299683,0.358288211613164,0.236843075683695
"AUS",2002,8.6,1.8864651077,20082.4832672749,246082,50900,19651400,6.36800003051758,0.359980299678408,0.236317256941636
"AUS",2003,8.8,1.5389191376,23447.0310006717,263343.2,53600,19895400,5.92899990081787,0.365952582205389,0.240631242508989
"AUS",2004,8.8,1.3229606511,30430.6764374443,287701,52000,20127400,5.39499998092651,0.36585004242934,0.239493216915842
"AUS",2005,8.8,1.2835416313,33999.2428575835,293773.3,53000,20394800,5.03200006484985,0.370312358401717,0.246199197502957
"AUS",2006,8.7,1.368975412,36044.9228108485,262276,51000,20697900,4.78200006484985,0.371726440260214,0.256067159760344
"AUS",2007,8.6,1.2191426043,40960.0544948199,246298.3,55000,20827600,4.3769998550415,0.35812666970952,0.256531194292619
"AUS",2008,8.7,1.2234971646,49601.6567082178,242554.4,55000,21249200,4.23400020599365,0.328849958162859,0.255935337501582
"AUS",2009,8.7,1.2091480371,42772.3591664498,249222.3,56552,21691700,5.56099987030029,0.325094515357778,0.269990358252423
"AUS",2010,8.7,1.042668759,52022.1255961876,254615.8,56552,22031750,5.21099996566772,0.325967351261744,0.251514166418821
"AUS",2011,8.8,1.1003637323,62517.8337471503,252843.6,57050,22340024,5.08099985122681,0.32048269733679,0.264361276332007
"AUS",2012,85,1.0609523222,68012.1479005934,248311,56200,22733465,5.22399997711182,0.325957197248363,0.262841640112627
"AUS",2013,81,1.0535408605,68150.1070413215,243449.4,56750,23128129,5.66200017929077,0.331055837047606,0.251279854872757
"AUS",2014,80,1.0298169731,62510.7911705641,236915.4,56750,23475686,6.0770001411438,0.33302296737244,0.255148167378779
"AUS",2015,79,0.9861067998,56755.7217124249,251486,57800,23815995,6.05399990081787,0.340940415974261,0.23644205561858
"AUS",2016,79,0.93559210822,49971.131456129,271477,57800,24190907,5.71000003814697,0.347261684980657,0.222848726511609
"AUS",2017,77,0.82571952813,54066.4712686117,NA,58000,24601860,5.59100008010864,0.367487300367768,0.234268357197979
"AUS",2018,77,0.89163240342,57395.9194663167,NA,NA,24982688,5.2979998588562,NA,0.241204294332605
"AUS",2019,77,NA,54907.1019101424,NA,NA,25364307,5.26800012588501,NA,0.251976381001681
"AUT",1993,NA,1.0136733126,24081.5278077646,3560,45000,7905633,4.25,NA,0.28303768454542
"AUT",1994,NA,1.1073061444,25646.7006591684,3491,45000,7936118,3.53500008583069,NA,0.284134002148092
"AUT",1995,7.13,0.97620646917,30325.8495818396,3322,55800,7948278,4.34700012207031,0.496807529816851,0.28851531988081
"AUT",1996,7.59,1.2347446673,29809.0767730821,3399,55800,7959017,5.2810001373291,0.511207454763587,0.287520088650827
"AUT",1997,7.61,0.82162384492,26705.4785993891,3483,45500,7968041,5.14900016784668,0.4969625484835,0.286763839380903
"AUT",1998,7.5,0.95758590851,27361.8751106437,3360,45500,7976789,5.52299976348877,0.495279174115214,0.285106628527989
"AUT",1999,NA,0.74523829988,27174.2971559775,3499,40500,7992324,4.69799995422363,0.494655262912618,0.284285921580405
"AUT",2000,7.7,1.0162002142,24564.4582948404,3286,40500,8011566,4.68699979782104,0.486284280404109,0.282848020340956
"AUT",2001,7.8,0.86443711868,24537.5142629883,2755,34600,8042293,4.00699996948242,0.50694148055776,0.282087461435225
"AUT",2002,7.8,0.79907523638,26401.7454564357,2683,34600,8081957,4.84899997711182,0.496731779390037,0.273880784820285
"AUT",2003,8,0.61155683412,32222.8972411655,2605,34600,8121423,4.77899980545044,0.494844498691037,0.27498379858473
"AUT",2004,8.4,0.71804021269,36821.5214680093,2667,39000,8171966,5.83400011062622,0.489001807318402,0.273737678166123
"AUT",2005,8.7,0.65425552022,38403.1338770715,2790,40000,8227829,5.62799978256226,0.486471750467382,0.270742425967636
"AUT",2006,8.6,0.73623970999,40635.2818159724,2863,40000,8268641,5.24300003051758,0.478445733018699,0.272593708304078
"AUT",2007,8.1,0.54127322618,46855.7717452095,2889,35000,8295487,4.85799980163574,0.478894949608773,0.275726388212438
"AUT",2008,8.1,0.69531650388,51708.7657541758,2437,35000,8321496,4.12799978256226,0.483787045295171,0.269602141407645
"AUT",2009,7.9,0.60912556084,47963.1794023217,2491,25900,8343323,5.30100011825562,0.488150942217161,0.257928458296062
"AUT",2010,7.9,0.68965968267,46858.0432733717,2517,25758,8363404,4.82000017166138,0.483984494604541,0.255349942466396
"AUT",2011,7.8,0.88720637757,51374.9584066934,3254.3,23250,8391643,4.56400012969971,0.483432958543058,0.254474320432043
"AUT",2012,69,0.92916799475,48567.69528642,3425.5,22800,8429991,4.86499977111816,0.490239759236536,0.256339685320435
"AUT",2013,69,0.72462150506,50716.7087062864,3587,22500,8479823,5.33500003814697,0.496976197091785,0.255249417894219
"AUT",2014,72,0.52233231827,51717.4959405515,3740.3,22500,8546356,5.61999988555908,0.497017854033967,0.253646396008814
"AUT",2015,76,0.53003531533,44178.0473777432,3853.4,21350,8642699,5.72300004959106,0.501868149374851,0.25174913250307
"AUT",2016,75,0.65162919875,45237.8050921543,3833.4,22400,8736668,6.01399993896484,0.487648007646436,0.254173869886432
"AUT",2017,75,0.79365961209,47549.0790402349,NA,21000,8797566,5.49900007247925,0.484887696799991,0.25471735742485
"AUT",2018,76,0.96722860774,51525.0464342791,NA,NA,8840521,4.84800004959106,0.490240022049943,0.257494595578244
"AUT",2019,77,NA,50277.2750874213,NA,NA,8877067,4.67399978637695,NA,0.257136056884985
"AZE",1993,NA,6.3046097249,529.813661843287,22934,45000,7495000,4.5,NA,0.321487261146497
"AZE",1994,NA,6.4942637041,436.216868966934,19939,50000,7597000,6.30000019073486,0.135318476727786,0.276519081932212
"AZE",1995,NA,5.6974428899,397.198116117247,11061,126700,7685000,7.19999980926514,0.179966729147142,0.309963445496298
"AZE",1996,NA,5.0919361807,409.210755159618,7121,110700,7763000,8.10000038146973,0.143540995607613,0.351496743028617
"AZE",1997,NA,3.5832941779,505.563774721979,5525,106700,7838250,9.10000038146973,0.191576947435085,0.369914194345059
"AZE",1998,NA,3.5044230199,561.907035403795,4971,87150,7913000,10,0.203502415458937,0.349561123059931
"AZE",1999,NA,3.0046711462,573.893296585846,21082,84900,7982750,10.8999996185303,0.184635761589404,0.391035999046383
"AZE",2000,1.5,2.7823113448,655.097432602586,18937,87100,8048600,11.8000001907349,0.212166172106825,0.425383099128887
"AZE",2001,2,2.6594138676,703.683843432722,10988,87100,8111200,10.8999996185303,0.18660647103085,0.434626382722552
"AZE",2002,2,2.5612943719,763.080637985358,11268,87100,8171950,10,0.273012207192346,0.461542268041237
"AZE",2003,1.8,2.1886200607,883.64399654717,6565,81500,8234100,9.25,0.267524835595355,0.485398446792136
"AZE",2004,1.9,2.3789972183,1045.00937916805,9608,81000,8306500,8,0.268229777256741,0.507690323790767
"AZE",2005,2.2,2.2486095512,1578.40239029603,9501,82000,8391850,7.30000019073486,0.250978200111794,0.587877819924137
"AZE",2006,2.4,2.2015832164,2473.08181863536,4661,82000,8484550,6.61999988555908,0.28021978021978,0.649582315349244
"AZE",2007,2.1,2.1663785612,3851.43786871172,3849,82000,8581300,6.53999996185303,0.282324318606537,0.66160328626082
"AZE",2008,1.9,2.1764095568,5574.60380218613,2524,82000,8763400,6.05000019073486,0.511129821607115,0.655185214713533
"AZE",2009,2.3,NA,4950.29479142375,2206,81940,8947243,5.73999977111816,0.403572832986911,0.562619552546943
"AZE",2010,2.4,2.2806620341,5842.80578358576,2081,81940,9054332,5.63000011444092,0.456517131755563,0.599948192629224
"AZE",2011,2.4,NA,7189.69122920765,1578,81950,9173082,5.42000007629395,0.447217848776929,0.617339963903076
"AZE",2012,27,2.18032261,7496.29464768263,1277.1,81950,9295784,5.19000005722046,0.39880169516294,0.595173508549842
"AZE",2013,28,2.354704353,7875.75695254288,1121,81950,9416801,4.96999979019165,0.391581588807535,0.570544154549517
"AZE",2014,29,2.4827428333,7891.31314749986,1183,81950,9535079,4.90999984741211,0.38890771681296,0.535868546669355
"AZE",2015,29,2.3382111188,5500.31038244408,1129,81950,9649341,4.96000003814697,0.337329900698786,0.448913203383597
"AZE",2016,30,2.1363919893,3880.73873089556,1316,81950,9757812,5,0.349199834505585,0.475578070076723
"AZE",2017,31,2.0415799757,4147.08971569171,NA,82000,9854033,5,0.342275867951889,0.497017251037138
"AZE",2018,25,2.2011074485,4739.84171028393,NA,NA,9939771,4.90000009536743,0.385522990939434,0.522509114518304
"AZE",2019,30,NA,4793.58701966989,NA,NA,10023318,5.50899982452393,NA,0.486859857249544
"BDI",1993,NA,NA,161.887552946887,17050,13000,5798053,1.84700000286102,NA,0.201234127083025
"BDI",1994,NA,NA,156.812301230653,22050,17000,5898967,1.85899996757507,NA,0.195729092024609
"BDI",1995,NA,NA,167.098915756122,21151,14600,5987043,1.86099994182587,NA,0.168006722324595
"BDI",1996,NA,NA,143.402300109205,3091,22000,6060111,1.87100005149841,NA,0.117825921702775
"BDI",1997,NA,NA,158.914669880487,20346,22000,6122130,1.86099994182587,NA,0.138904315635939
"BDI",1998,NA,NA,144.493064021934,13476,43500,6185562,1.85699999332428,NA,0.146912847076462
"BDI",1999,NA,NA,128.939083280584,9249,45500,6267124,1.89199995994568,NA,0.161196105401845
"BDI",2000,NA,NA,136.46397080034,17365,45500,6378871,1.87600004673004,NA,0.155395706894248
"BDI",2001,NA,NA,134.363447507999,9014,51000,6525545,1.87300002574921,NA,0.155731910756723
"BDI",2002,NA,NA,123.117627963477,11050,51000,6704113,1.91199994087219,NA,0.158040004931229
"BDI",2003,NA,NA,113.567366369381,14747,56000,6909154,1.91499996185303,NA,0.157417123072253
"BDI",2004,NA,NA,128.336612834582,13905,81000,7131693,1.87800002098083,NA,0.163230191571129
"BDI",2005,2.3,NA,151.681463366485,13450,82000,7364862,1.83200001716614,NA,0.169330035986109
"BDI",2006,2.4,NA,167.376484505492,13028,NA,7607849,1.73800003528595,NA,0.153152912436064
"BDI",2007,2.5,NA,172.495859926837,11359,51000,7862214,1.65900003910065,NA,0.171561942189062
"BDI",2008,1.9,4.1963528894,198.352900555063,18315,51000,8126102,1.63399994373322,NA,0.15415205278109
"BDI",2009,1.8,4.4774372292,212.136880390025,12665,51050,8397668,1.76400005817413,NA,0.169195289638327
"BDI",2010,1.8,3.9997205959,234.235646874999,17322.3,51050,8675602,1.75999999046326,NA,0.153861562777509
"BDI",2011,1.9,3.8957823524,249.577979366801,10715.7,51050,8958406,1.7150000333786,NA,0.148096813161324
"BDI",2012,19,5.4077485682,252.358979858344,12469.4,51000,9245988,1.67799997329712,NA,0.157510376402708
"BDI",2013,21,5.4505612086,256.976002796754,13397,51050,9540289,1.64400005340576,NA,0.155846819672131
"BDI",2014,20,5.7292031197,274.857947913846,16219,51050,9844297,1.57200002670288,NA,0.15498211588581
"BDI",2015,21,4.5373863906,305.549772797441,21446,41000,10160030,1.55200004577637,NA,0.117649457671668
"BDI",2016,20,6.0545373656,282.193130404814,23135,51050,10487998,1.52799999713898,NA,0.122073630909389
"BDI",2017,22,NA,292.997630684415,NA,31000,10827024,1.48699998855591,NA,0.109931298354004
"BDI",2018,17,NA,271.752044376648,NA,NA,11175378,1.44799995422363,NA,0.111072170612718
"BDI",2019,19,NA,261.247472515742,NA,NA,11530580,1.42700004577637,NA,0.109561343078757
"BEL",1993,NA,1.4301169638,22283.9360097924,36935,70000,10084475,8.07699966430664,0.486543972299081,NA
"BEL",1994,NA,1.1815781335,24208.5548408211,35100,53000,10115603,9.64700031280518,0.486774981508894,NA
"BEL",1995,6.85,1.3940286879,28413.8264387368,36445,47200,10136811,9.33899974822998,0.486081389376713,0.260458142488138
"BEL",1996,6.84,1.1755180729,27489.5551770488,31769,46300,10156637,9.48299980163574,0.495461169319298,0.258108864229345
"BEL",1997,5.25,1.4182614364,24820.9380503896,31346,44450,10181245,8.95600032806396,0.498809271914496,0.26109865395814
"BEL",1998,5.4,NA,25338.4432934904,31681,43700,10203008,9.32299995422363,0.503915972728468,0.255706853726919
"BEL",1999,NA,NA,25244.2750474813,31473,41750,10226419,8.64900016784668,0.503203185353786,0.247258443400042
"BEL",2000,6.1,2.0618464457,23041.5347290428,31671,39300,10251250,6.58599996566772,0.497813712536527,0.249438325836543
"BEL",2001,6.6,2.7328160623,22995.1575247288,32039,39400,10286570,6.17700004577637,0.500188567206862,0.243121509872514
"BEL",2002,7.1,3.0777011483,24887.5613341833,30862,39200,10332785,6.90899991989136,0.502489282803277,0.237873363393069
"BEL",2003,7.6,2.2074993745,30587.6684093796,28092,40800,10376133,7.67999982833862,0.495120217107461,0.232266548885812
"BEL",2004,7.5,2.5572231152,35364.3753314368,27474,36000,10421137,7.36299991607666,0.493767382912952,0.229599989488568
"BEL",2005,7.4,2.0954054207,36795.9768819639,24981,37000,10478617,8.4399995803833,0.494182585522179,0.225737781481988
"BEL",2006,7.3,2.081080399,38672.7059429767,23147,40000,10547958,8.24600028991699,0.492778685844436,0.22139925542401
"BEL",2007,7.1,1.9724094505,44262.8960009954,24669,39000,10625700,7.45800018310547,0.488398775084446,0.222819524770029
"BEL",2008,7.3,1.88333282,48106.892915788,22735,39000,10709973,6.97599983215332,0.498919327859778,0.2159544849636
"BEL",2009,7.1,1.7403420684,44583.5448070814,22298,39482,10796493,7.90799999237061,0.493394419420642,0.20600029785888
"BEL",2010,7.1,1.7278049061,44141.8781415734,22957,35736,10895586,8.29199981689453,0.498858343394039,0.208945803561766
"BEL",2011,7.5,1.9430063574,47348.5250202016,22578,34050,11038264,7.1399998664856,0.509742783902292,0.207778964049581
"BEL",2012,75,1.8492867391,44673.1158755901,24936,30700,11106932,7.54199981689453,0.521521362706138,0.20075240558224
"BEL",2013,75,1.8379043659,46744.6625441516,25874,37500,11159407,8.42500019073486,0.53097678128951,0.198791997556506
"BEL",2014,76,1.8714534287,47700.5403601178,27007,37600,11209057,8.52299976348877,0.527963608688257,0.196748264840511
"BEL",2015,77,2.0375744678,40991.8081381432,24803,36350,11274196,8.48200035095215,0.517270861367909,0.196698883181098
"BEL",2016,77,1.532444627,41998.335750239,27014,33800,11331422,7.82999992370605,0.510999360610486,0.193232660307449
"BEL",2017,75,1.6900542148,44288.5080403124,NA,32000,11375158,7.08599996566772,0.515954261891152,0.193287418551491
"BEL",2018,75,NA,47491.3232594693,NA,NA,11427054,5.94799995422363,0.520210749698628,0.191020378141569
"BEL",2019,75,NA,46116.69923368,NA,NA,11484055,5.58900022506714,NA,0.190306775673129
"BEN",1993,NA,NA,411.926030522283,39221,8000,5521763,1.46000003814697,0.115699437305519,0.122171017970245
"BEN",1994,NA,NA,279.666504326806,39923,8000,5714220,1.36500000953674,0.123976879222886,0.133380644179387
"BEN",1995,NA,NA,367.387341032599,44379,7300,5905558,1.26699995994568,0.128496576140752,0.133923114111766
"BEN",1996,NA,NA,387.432924636251,42175,7300,6094259,1.17700004577637,0.131042479322521,0.132669409931979
"BEN",1997,NA,NA,361.100269794441,43785,7300,6281639,1.07799994945526,0.136123750471846,0.135207077594723
"BEN",1998,NA,NA,379.442353954477,42139,7300,6470265,0.987999975681305,0.128307020641457,0.125664712925972
"BEN",1999,NA,NA,551.619386872717,40437,7300,6664098,0.919000029563904,0.126346573070394,0.180457037967816
"BEN",2000,NA,NA,511.40022696311,32324,7300,6865951,0.829999983310699,0.117290271792045,0.187563482119071
"BEN",2001,NA,NA,517.614229562716,38415,7300,7076733,0.750999987125397,0.121664097897303,0.216063061308323
"BEN",2002,NA,NA,572.22879536799,40670,7100,7295394,0.689999997615814,0.115554620129905,0.212560648162627
"BEN",2003,4.5,NA,709.690533155786,41655,7100,7520555,0.734000027179718,0.123982569047405,0.217653358858628
"BEN",2004,3.8,NA,797.312680014661,39995,6000,7750004,0.764999985694885,0.129994334898211,0.204994246078487
"BEN",2005,2.9,NA,822.457830930625,31847,8000,7982225,0.791000008583069,0.122047774655912,0.216135923867357
"BEN",2006,2.5,NA,855.294039238491,41922,NA,8216897,0.796000003814697,0.125141285743986,0.211570137776206
"BEN",2007,2.7,NA,964.926944015568,36564,8000,8454793,0.804000020027161,0.159526572533582,0.195111771844474
"BEN",2008,3.1,NA,1120.88827324575,37708,8000,8696921,0.833999991416931,0.139528177416828,0.176606220766815
"BEN",2009,2.9,NA,1084.39390022006,39236,7250,8944708,0.967000007629395,0.137981367096636,0.179195079292369
"BEN",2010,2.8,NA,1036.53395164469,40155,7250,9199259,1.03999996185303,0.137424924971715,0.180090531395068
"BEN",2011,3,NA,1130.27313181143,39248,9450,9460830,2.64599990844727,0.134296213406298,0.181374491115974
"BEN",2012,36,NA,1145.14081099947,40864,9450,9729248,2.66000008583069,0.123315635728808,0.169566846878966
"BEN",2013,36,NA,1251.21051783537,43083,9450,10004588,2.67700004577637,0.129881494054485,0.172437092893088
"BEN",2014,39,NA,1291.40980818577,48997,9450,10286842,2.62100005149841,NA,0.164115774866134
"BEN",2015,37,NA,1076.79771601166,37747,9750,10575952,2.58200001716614,NA,0.163850954444902
"BEN",2016,36,NA,1087.28783152256,52886,9750,10872067,2.53699994087219,NA,0.157020683118185
"BEN",2017,39,1.1274974068,1136.59284704681,NA,12000,11175204,2.45900011062622,0.128048993790356,0.151075858502846
"BEN",2018,40,NA,1240.82946441954,NA,NA,11485048,2.38599991798401,0.12984088369559,0.146536911369203
"BEN",2019,41,NA,1219.43267185875,NA,NA,11801151,2.23200011253357,NA,0.163125612012657
"BFA",1993,NA,NA,244.127073499416,7000,9000,9552476,2.56900000572205,0.140494527241061,0.198531100461198
"BFA",1994,NA,NA,193.070236298833,8000,9000,9816588,2.57999992370605,0.159397679145711,0.204112031488612
"BFA",1995,NA,NA,235.832197299769,8000,10300,10089878,2.54699993133545,0.168110758537665,0.199448893655573
"BFA",1996,NA,NA,249.360294415648,8030,10300,10372745,2.51999998092651,0.180844379911272,0.184922177411329
"BFA",1997,NA,NA,229.493117735387,8045,10000,10665546,2.4779999256134,0.173756116593259,0.196827849656377
"BFA",1998,NA,NA,255.7182333817,8375,10250,10968724,2.44000005722046,0.160926695867835,0.17855937461003
"BFA",1999,NA,NA,298.228173964098,7625,10300,11282701,2.5239999294281,0.182562456805102,0.573097947156451
"BFA",2000,3,NA,254.71752910271,8505,11300,11607942,2.5699999332428,0.167868583428497,0.218707545475914
"BFA",2001,NA,NA,266.864155700802,8505,14200,11944587,2.62599992752075,0.161007630697134,0.206389246484114
"BFA",2002,NA,0.63450243661,293.280746694164,8505,14400,12293100,2.71700000762939,0.150326747802184,0.206338145094446
"BFA",2003,NA,0.64008223397,373.787629424466,9005,15000,12654621,2.77999997138977,0.158056692600836,0.226250739908394
"BFA",2004,NA,0.59859211135,417.627063658882,9005,10250,13030569,3.37299990653992,0.162852083873518,0.226591757180332
"BFA",2005,3.4,0.46938090521,457.751545461446,9065,11250,13421930,4,0.153651178014757,0.201658324331189
"BFA",2006,3.2,0.498945237,473.029184890069,9750,NA,13829176,3.63499999046326,0.165926895854209,0.205038527918156
"BFA",2007,2.9,0.6595552114,534.355886396282,10548,11250,14252021,3.29999995231628,0.179904846838779,0.225483344043863
"BFA",2008,3.5,1.027929386,640.810877444643,11568,11250,14689725,3.60599994659424,0.149587412431241,0.205479237002055
"BFA",2009,3.6,0.89161301248,621.673103384282,12075,11450,15141098,4.24399995803833,0.173531767627217,0.229558804915607
"BFA",2010,3.1,0.78819824993,647.835846453449,14800,11450,15605217,4.71700000762939,0.175918287484508,0.260555520336446
"BFA",2011,3,0.55963484448,751.172957247699,15305,11450,16081911,5.14300012588501,0.183968908327772,0.283722709055706
"BFA",2012,38,0.69397291164,758.000701423857,20602,11450,16571246,5.60099983215332,0.199014517085421,0.268675103794383
"BFA",2013,38,0.70873004888,787.47017629755,20820,11450,17072775,6.08699989318848,0.217036044155288,0.240957515828697
"BFA",2014,38,0.73922316402,792.846778432074,21000,11450,17586017,6.47900009155273,0.191887997158738,0.249295392471244
"BFA",2015,38,0.64602993073,653.32697954543,21030,11450,18110624,6.41800022125244,0.184252635167145,0.243508115650612
